Item_Id,App_Name,Title,Release_Date,Release_Year,Price,Genres,Specs,Early_Access,Developer,Publisher
901478,Prince Of Persia The Forgotten Sands Digital Deluxe Edition,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,2010-08-06,2010,19.99,"Action,  Adventure",Single-player,False,Ubisoft,Ubisoft
34281,Altered Beast,Altered Beast™,2010-01-06,2010,2.99,Action,"Single-player, Shared/Split Screen, Partial Controller Support",False,Sega,Sega
34272,Comix Zone,Comix Zone™,2010-01-06,2010,2.99,Action,Single-player,False,Sega,Sega
34270,Sega Mega Drive And Genesis Classics,SEGA Mega Drive and Genesis Classics,2010-01-06,2010,61.99,"Action,  Adventure,  Casual,  RPG","Single-player, Multi-player, Co-op, Local Co-op, Full controller support, Steam Trading Cards, Steam Workshop",False,Dt Limited,Sega
34276,Golden Axe,Golden Axe™,2010-01-06,2010,2.99,Action,"Single-player, Shared/Split Screen, Partial Controller Support",False,Sega,Sega
34274,Ecco The Dolphin,Ecco the Dolphin™,2010-01-06,2010,2.99,Action,"Single-player, Partial Controller Support",False,Sega,Sega
34275,Gain Ground,Gain Ground™,2010-01-06,2010,2.99,Strategy,"Single-player, Shared/Split Screen, Partial Controller Support",False,Sega,Sega
34277,Shinobi Iii Return Of The Ninja Master,Shinobi™ III: Return of the Ninja Master,2010-01-06,2010,2.99,Action,"Single-player, Partial Controller Support",False,Sega,Sega
34273,Crack Down,Crack Down™,2010-01-06,2010,2.99,Action,"Single-player, Shared/Split Screen, Partial Controller Support",False,Sega,Sega
34280,Vectorman,VectorMan™,2010-01-06,2010,2.99,Action,"Single-player, Partial Controller Support",False,Sega,Sega
34278,Sonic D Blast,Sonic 3D Blast™,2010-01-06,2010,4.99,nan,"Single-player, Partial Controller Support",False,Sega,Sega
34282,Shadow Dancer,Shadow Dancer™,2010-01-06,2010,2.99,Action,"Single-player, Partial Controller Support",False,Sega,Sega
34279,Space Harrier Ii,Space Harrier™ II,2010-01-06,2010,2.99,Action,"Single-player, Partial Controller Support",False,Sega,Sega
34010,Alpha Protocol,Alpha Protocol™,2010-01-06,2010,14.99,"Action,  RPG",Single-player,False,Obsidian Entertainment,Sega
22610,Alien Breed Impact,Alien Breed: Impact,2010-03-06,2010,9.99,Action,"Single-player, Co-op, Steam Achievements, Partial Controller Support",False,Team Software Ltd,Team Digital Ltd
18508,Defense Grid Resurgence Map Pack,Defense Grid: Resurgence Map Pack 1,2010-02-06,2010,0.99,"Strategy,  Indie","Single-player, Downloadable Content, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards",False,Hidden Path Entertainment,Hidden Path Entertainment
46720,Dimensity,Dimensity,2008-08-12,2008,9.99,RPG,"Single-player, Multi-player",False,Dagger Games,Strategy First
24634,Trainz Simulator Dlc Blue Comet,Trainz Simulator DLC: Blue Comet,2010-06-08,2010,19.99,Simulation,"Single-player, Downloadable Content",False,Nv Games,Nv Games
63900,Fantasy Wars,Fantasy Wars,2010-06-08,2010,4.99,Strategy,"Single-player, Multi-player, Steam Cloud, Includes level editor",False,Inoco,C Company
24075,Train Simulator Network Southeast Class Loco Addon,Train Simulator: Network Southeast Class 47 Loco Add-On,2010-06-08,2010,4.99,Simulation,"Single-player, Downloadable Content, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards",False,Dovetail Games,Dovetail Games Trains
47540,Puzzle Quest,Puzzle Quest 2,2010-12-08,2010,9.99,"RPG,  Casual","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats",False,Infinite Interactive,Namco Networks America Inc
50510,Burn Zombie Burn,Burn Zombie Burn!,2010-12-08,2010,9.99,Action,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards",False,Doublesix,P Games
24640,Trainz Classic Cabon City,Trainz: Classic Cabon City,2010-01-09,2010,19.99,Simulation,Single-player,False,Nv Games,Nv Games
4850,Cossacks Back To War,Cossacks: Back to War,2002-01-11,2002,4.99,Strategy,"Single-player, Multi-player",False,Gsc Game World,Gsc World Publishing
57640,Broken Sword Directors Cut,Broken Sword: Director's Cut,2010-02-09,2010,5.99,Adventure,Single-player,False,Revolution Software Ltd,Revolution Software Ltd
62100,Chime,Chime,2010-06-09,2010,4.99,Casual,"Single-player, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards",False,Zo Mode,Onebiggame
50145,Mafia Ii Dlc Jimmys Vendetta,Mafia II DLC: Jimmy's Vendetta,2010-06-09,2010,9.99,Action,"Single-player, Downloadable Content, Steam Achievements, Steam Leaderboards",False,K Czechferal Interactive Mac,K Games Feral Interactive Mac
34841,Sniper Ghost Warrior Map Pack,Sniper: Ghost Warrior - Map Pack,2010-08-09,2010,1.99,Action,"Multi-player, Downloadable Content",False,City Interactive,Ci Games
70300,Vvvvvv,VVVVVV,2010-07-09,2010,4.99,"Action,  Indie","Single-player, Full controller support",False,Terry Cavanagh,Terry Cavanagh
48137,The Settlers Conquest The Empire Expansion Dlc,The Settlers 7: Conquest - The Empire Expansion DLC,2010-08-09,2010,3.99,Strategy,"Single-player, Multi-player, Downloadable Content",False,Blue Byte,Ubisoft
57300,Amnesia The Dark Descent,Amnesia: The Dark Descent,2010-08-09,2010,19.99,"Action,  Adventure,  Indie","Single-player, Full controller support, Captions available, Commentary available",False,Frictional Games,Frictional Games
70400,Recettear An Item Shops Tale,Recettear: An Item Shop's Tale,2010-10-09,2010,19.99,"RPG,  Indie","Single-player, Partial Controller Support",False,Easygamestation,Carpe Fulgur Llc
41060,Serious Sam Classic The Second Encounter,Serious Sam Classic: The Second Encounter,2002-05-02,2002,9.99,"Action,  Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Includes level editor",False,Croteam,Devolver Digital
2840,X Beyond The Frontier,X: Beyond the Frontier,1999-01-07,1999,4.99,"Simulation,  Strategy","Single-player, Steam Cloud",False,Egosoft,Egosoft
42920,The Kings Crusade,The Kings' Crusade,2010-08-10,2010,9.99,Strategy,"Single-player, Multi-player",False,Neocoregames,Paradox Interactive
2850,X Tension,X: Tension,2000-01-06,2000,4.99,"Simulation,  Strategy","Single-player, Steam Cloud",False,Egosoft,Egosoft
70200,Governor Of Poker,Governor of Poker 2,2010-11-10,2010,7.99,"Adventure,  Casual,  Simulation",Single-player,False,I Sioux Game Productions Bv,Youdagames
70210,Governor Of Poker Premium Edition,Governor of Poker 2 - Premium Edition,2010-11-10,2010,14.99,"Adventure,  Casual,  Indie,  Simulation",Single-player,False,I Sioux Game Productions Bv,Youdagames
47790,Medal Of Honor,Medal of Honor™,2010-12-10,2010,19.99,Action,"Single-player, Multi-player",False,Electronic Arts,Electronic Arts
63700,Bittrip Beat,BIT.TRIP BEAT,2010-02-11,2010,9.99,"Action,  Casual,  Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards",False,Gaijin Games,Gaijin Games
46362,Theatre Of War Battle For Caen,Theatre of War 2 - Battle for Caen,2010-02-11,2010,1.99,"Simulation,  Strategy","Single-player, Multi-player, Downloadable Content, Steam Cloud, Includes level editor",False,C Company,C Company
49320,Woody Twolegs Attack Of The Zombie Pirates,Woody Two-Legs: Attack of the Zombie Pirates,2010-02-11,2010,4.99,Casual,"Single-player, Steam Achievements",False,Nitro Games,Nitro Games
42964,Victoria Ii Interwar Spritepack,Victoria II: Interwar Spritepack,2010-02-11,2010,1.99,Strategy,"Multi-player, Downloadable Content",False,Paradox Interactive,Paradox Interactive
43011,Front Mission Evolved Wanzer Pack,Front Mission Evolved: Wanzer Pack 2,2010-02-11,2010,3.99,Action,Downloadable Content,False,Double Helix Games,Square Enix Eidos Interactive
33980,Pound Of Ground,Pound of Ground,2010-05-11,2010,9.99,Action,"Single-player, Steam Achievements, Steam Cloud, Stats",False,Centauri Production,Bohemia Interactive
65710,Pat Mat,Pat &amp; Mat,2009-01-10,2009,6.99,Casual,"Single-player, Steam Cloud",False,Centauri Production,Bohemia Interactive
33990,Alternativa,Alternativa,2010-03-11,2010,12.99,Adventure,"Single-player, Steam Cloud",False,Centauri Production,Bohemia Interactive
33950,Fish Fillets,Fish Fillets 2,2007-05-04,2007,4.99,"Casual,  Indie",Single-player,False,Altar Games,Bohemia Interactive
65400,Archon Classic,Archon Classic,2010-02-11,2010,9.99,"Strategy,  Indie","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Leaderboards",False,React Games,React Games
42700,Call Of Duty Black Ops,Call of Duty®: Black Ops,2010-09-11,2010,39.99,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Valve Anti-Cheat enabled",False,Treyarch,Activision
38923,Rhythm Zone Tornado Visualizer Dlc,Rhythm Zone Tornado Visualizer DLC,2010-09-11,2010,0.99,"Indie,  Casual","Single-player, Multi-player, Downloadable Content, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards",False,Sonic Boom Games,Sonic Boom Games
72500,Arcadia,Arcadia,2010-02-12,2010,4.99,"Casual,  Indie","Single-player, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards",False,Joshyy,Nan
38924,Rhythm Zone Dj Table Visualizer Dlc,Rhythm Zone DJ Table Visualizer DLC,2010-09-11,2010,1.99,"Indie,  Casual","Single-player, Multi-player, Downloadable Content, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards",False,Sonic Boom Games,Sonic Boom Games
12120,Grand Theft Auto San Andreas,Grand Theft Auto: San Andreas,2005-06-06,2005,14.99,Action,Single-player,False,Rockstar Games,Rockstar Games
35135,Lara Croft Gol Raziel And Kain Character Pack,Lara Croft GoL: Raziel and Kain Character Pack,2011-07-01,2011,3.49,"Action,  Adventure",Downloadable Content,False,Crystal Dynamics Inc,Square Enix
35137,Lara Croft Gol Things That Go Boom Challenge Pack,Lara Croft GoL: Things that Go Boom - Challenge Pack 2,2011-07-01,2011,3.49,"Action,  Adventure",Downloadable Content,False,Crystal Dynamics Inc,Square Enix
35138,Lara Croft Gol Hazardous Reunion Challenge Pack,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,2011-07-01,2011,3.49,"Action,  Adventure",Downloadable Content,False,Crystal Dynamics,Square Enix
35136,Lara Croft Gol All The Trappings Challenge Pack,Lara Croft GoL: All the Trappings - Challenge Pack 1,2011-07-01,2011,3.49,"Action,  Adventure",Downloadable Content,False,Crystal Dynamics Inc,Square Enix
33390,Zeit,Zeit²,2011-12-01,2011,9.99,"Action,  Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards",False,Brightside Games,Ubisoft
47890,The Sims,The Sims™ 3,2009-02-06,2009,19.99,Simulation,Single-player,False,The Sims Studio,Electronic Arts
47896,The Sims Fast Lane Stuff,The Sims™ 3 Fast Lane Stuff,2010-07-09,2010,19.99,Simulation,"Single-player, Downloadable Content",False,The Sims Studio,Electronic Arts
47893,The Sims Ambitions,The Sims™ 3 Ambitions,2010-02-06,2010,19.99,Simulation,"Single-player, Downloadable Content",False,The Sims Studio,Electronic Arts
47895,The Sims Highend Loft Stuff,The Sims™ 3 High-End Loft Stuff,2010-02-02,2010,19.99,Simulation,"Single-player, Downloadable Content",False,The Sims Studio,Electronic Arts
47897,The Sims Outdoor Living Stuff,The Sims™ 3 Outdoor Living Stuff,2011-01-02,2011,19.99,Simulation,"Single-player, Downloadable Content",False,The Sims Studio,Electronic Arts
63660,Myst Masterpiece Edition,Myst: Masterpiece Edition,2011-02-02,2011,5.99,"Adventure,  Casual",Single-player,False,Cyan Worlds,Cyan Worlds
90504,Guardians Of Graxia Elves Dwarves,Guardians of Graxia: Elves &amp; Dwarves,2011-01-02,2011,2.99,Strategy,"Single-player, Downloadable Content, Steam Achievements",False,Petroglyph,Petroglyph
7520,Two Worlds Ii Hd,Two Worlds II HD,2011-03-02,2011,19.99,RPG,"Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud",False,Reality Pump Studios,Topware Interactive Ace
24449,King Arthur The Druids,King Arthur: The Druids,2011-03-02,2011,3.99,RPG,"Single-player, Multi-player, Downloadable Content",False,Neocoregames,Paradox Interactive
41814,Gratuitous Space Battles Galactic Conquest,Gratuitous Space Battles: Galactic Conquest,2011-11-02,2011,6.99,"Strategy,  Indie,  Simulation","Single-player, Multi-player, Downloadable Content",False,Positech Games,Positech Games
42925,The Kings Crusade New Allies,The Kings' Crusade: New Allies,2011-09-02,2011,3.99,Strategy,"Single-player, Multi-player, Downloadable Content",False,Neocoregames,Paradox Interactive
57650,Dungeons Steam Special Edition,DUNGEONS - Steam Special Edition,2011-10-02,2011,9.99,"RPG,  Strategy",Single-player,False,Realmforge Studios,Kalypso Media Digital
33770,Drakensang The River Of Time,Drakensang: The River of Time,2011-11-01,2011,19.99,RPG,Single-player,False,Dtp,Valusoft
47800,Risk Factions,RISK™: Factions,2011-08-03,2011,9.99,Strategy,"Single-player, Multi-player, Steam Achievements, Partial Controller Support",False,Stainless Games,Electronic Arts
18408,Crazy Machines Time Travel Addon,Crazy Machines 2: Time Travel Add-On,2011-11-03,2011,4.99,"Casual,  Strategy","Single-player, Downloadable Content",False,Fakt Software,Viva Media
94000,Dinner Date,Dinner Date,2011-01-03,2011,3.99,"Indie,  Casual",Single-player,False,Stout Games,Stout Games
92700,Shadow Harvest Phantom Ops,Shadow Harvest: Phantom Ops,2011-05-04,2011,9.99,Action,"Single-player, Steam Cloud",False,Black Lion Studios,Viva Media
73012,Cities In Motion Design Classics,Cities in Motion: Design Classics,2011-05-04,2011,3.99,Simulation,"Single-player, Downloadable Content",False,Colossal Order Ltd,Paradox Interactive
48803,Ship Simulator Extremes Ferry Pack,Ship Simulator Extremes: Ferry Pack,2011-05-04,2011,3.99,Simulation,"Single-player, Multi-player, Downloadable Content",False,Vstep,Paradox Interactive
56536,Warhammer Dawn Of War Ii Retribution Dark Angels Pack,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",2011-06-04,2011,6.99,Strategy,"Single-player, Multi-player, Co-op, Downloadable Content, Steam Cloud, Steam Leaderboards",False,Relic Entertainmentferal Interactive Maclinux,Sega Feral Interactive Maclinux
44620,Stcc The Game Expansion Pack For Race,STCC The Game 2 – Expansion Pack for RACE 07,2011-08-04,2011,3.99,Racing,"Single-player, Multi-player, Downloadable Content",False,Simbin,Simbin
91200,Anomaly Warzone Earth,Anomaly: Warzone Earth,2011-08-04,2011,9.99,"Action,  Indie,  Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards",False,Bit Studios,Bit Studios
46790,Armada,Armada 2526,2010-10-06,2010,14.99,Strategy,"Single-player, Shared/Split Screen",False,Ntronium Games,Iceberg Interactive
73170,Darkest Hour A Hearts Of Iron Game,Darkest Hour: A Hearts of Iron Game,2011-08-04,2011,9.99,Strategy,"Single-player, Multi-player",False,Martin Ivanov,Paradox Interactive
57655,Dungeons Into The Dark Dlc Pack,Dungeons: Into the Dark DLC Pack,2011-11-04,2011,3.99,"Strategy,  RPG","Single-player, Downloadable Content",False,Realmforge Studios,Kalypso Media Digital
70000,Dino Dday,Dino D-Day,2011-08-04,2011,9.99,"Action,  Indie","Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Valve Anti-Cheat enabled, Stats",False,North And Digital Ranch,North And Digital Ranch
57730,Patrician Iv Rise Of A Dynasty,Patrician IV: Rise of a Dynasty,2011-11-04,2011,9.99,Strategy,"Single-player, Multi-player, Co-op, Downloadable Content",False,Gaming Minds Studios,Kalypso Media Digital
42918,Magicka Vietnam,Magicka: Vietnam,2011-12-04,2011,4.99,"Action,  RPG","Single-player, Multi-player, Co-op, Shared/Split Screen, Downloadable Content, Partial Controller Support, Valve Anti-Cheat enabled, Steam Leaderboards",False,Arrowhead Game Studios,Paradox Interactive
9992,Ghostbusters Sanctum Of Slime Challenge Pack Dlc,Ghostbusters: Sanctum of Slime Challenge Pack DLC,2011-01-06,2011,1.99,"Action,  Adventure","Single-player, Downloadable Content, Steam Achievements, Partial Controller Support",False,Behaviour,Atari
46490,Still Life,Still Life 2,2009-10-08,2009,7.99,Adventure,Single-player,False,Microids,Microids
46480,Still Life,Still Life,2005-06-06,2005,7.99,Adventure,Single-player,False,Microids,Microids
42718,Call Of Duty Black Ops Escalation Content Pack,Call of Duty®: Black Ops Escalation Content Pack,2011-02-06,2011,14.99,Action,"Multi-player, Co-op, Downloadable Content, Partial Controller Support",False,Treyarch,Activision
9880,Champions Online,Champions Online,2009-01-09,2009,0.0,"Free to Play,  Massively Multiplayer,  RPG","Multi-player, MMO, Co-op, Steam Achievements",False,Cryptic Studios,Perfect World Entertainment
57656,Dungeons Map Pack Dlc,Dungeons: Map Pack DLC,2011-01-07,2011,2.99,"Strategy,  RPG","Single-player, Downloadable Content",False,Realmforge Studios,Kalypso Media Digital
35425,Killing Floor Steampunk Character Pack,Killing Floor: Steampunk Character Pack,2011-02-07,2011,7.99,Action,"Single-player, Multi-player, Co-op, Downloadable Content",False,Tripwire Interactive,Tripwire Interactive
65790,Arma Cold War Assault,ARMA: Cold War Assault,2011-08-08,2011,4.99,"Action,  Simulation,  Strategy",Single-player,False,Bohemia Interactive,Bohemia Interactive
57690,Tropico,Tropico 4,2011-01-09,2011,14.99,"Simulation,  Strategy","Single-player, Steam Achievements, Steam Trading Cards",False,Haemimont Games,Kalypso Media Digital
111000,The Clockwork Man,The Clockwork Man,2011-10-08,2011,6.99,"Indie,  Casual",Single-player,False,Total Eclipse,Total Eclipse
